timestep,episode,reward,lambda2_reduction,episode_length,band_match_rate,actor_loss,critic_loss,entropy,clip_fraction,approx_kl,time_elapsed,avg_jamming_power_dbm
20480,137,741.1116274887519,59.313152216093656,150.0,0.0,-0.012185579775379866,3044.444389597575,4.173225661781099,0.13134765625,0.0232837171433706,124.08035659790039,-39.320502869005054
21504,144,476.4067683777779,44.54082798880123,134.28571428571428,0.0,-0.011637382050200056,1422.6316161261664,4.234242369731267,0.14697265625,0.012271971124947535,131.61415648460388,-41.44369198012588
22528,151,694.7713142692565,32.606746379377384,150.0,0.0,-0.01535132716784978,3070.9044794718425,4.27923118405872,0.1566840277777778,0.026927965307116806,137.32431769371033,-42.77377527321053
23552,158,1058.127078734265,56.66666666666667,150.0,0.0,-0.010014102765126154,5466.3447540283205,3.8479978180593912,0.13878038194444445,0.010783621362270438,143.0007975101471,-34.869681839550296
24576,165,697.9444921573752,30.551168367107127,150.0,0.0,-0.0008784933258236075,3188.559725443522,4.324773535132408,0.06534830729166667,0.03550496591860048,145.75618529319763,-44.068438372934864
25600,172,560.2673882497115,38.55439734576542,150.0,0.0,-0.009847184956500617,2122.1083477444117,4.32937628030777,0.12797309027777778,0.013782379541635257,151.5234477519989,-43.26235287022996
26624,178,608.7106608711752,47.10646897428677,150.0,0.0,-0.01020759928958594,2193.812601343791,4.486716548601787,0.1310763888888889,0.0156302817425462,157.63785672187805,-42.95449267706663
27648,185,846.7286188280442,64.42574729821138,150.0,0.0,-0.009173810516302991,3772.173633829753,4.2169171392917635,0.14423828125,0.015170448312412425,163.48666167259216,-36.62248778823971
28672,192,502.63456513142285,26.037894664030343,150.0,0.0,-0.01614597535937921,1260.3604184892442,4.395695184336768,0.15846354166666668,0.01313728825092163,169.44858574867249,-43.45013696932716
29696,199,628.7698501210608,36.12990411556245,150.0,0.0,-0.011282552750263778,2545.808742438422,4.3449589755800035,0.12682291666666667,0.0143923192638593,175.41522431373596,-42.68961221681282
30720,206,796.0219564950506,64.86318066834609,150.0,0.0,-0.010246202524932515,3416.908743794759,4.111628729767269,0.13517795138888888,0.013962355619797693,181.09005498886108,-38.72816132236015
31744,213,890.490109999587,67.77802444274143,134.28571428571428,0.0,-0.00928876246843073,4054.512386576335,4.143056538369921,0.13468967013888888,0.011286563484832713,188.58760499954224,-35.58765491151432
32768,220,943.2468392521254,54.418494953364416,150.0,0.0,-0.011331179945652062,3663.2167368570963,4.245714163780212,0.15210503472222223,0.012793948428960318,194.50998401641846,-37.884835650143884
33792,227,828.1561892672977,44.505926778664765,150.0,0.0,-0.012453088184378834,3915.7651711357967,4.2891578058401745,0.1367730034722222,0.011671057789958987,200.17084860801697,-37.97218834169365
34816,234,898.5240383119141,49.575136485553934,150.0,0.0,-0.009886635662082376,3938.8359200371638,4.25938261018859,0.1410590277777778,0.012023393928019615,205.84501218795776,-37.590142223106156
35840,241,782.2424705416149,32.750339455112446,150.0,0.0,0.0012585496297106147,3718.9866536458335,4.501068542400996,0.042805989583333336,0.13414314516808282,208.31997346878052,-38.21582259034079
36864,247,846.2370425931126,44.11590705519625,150.0,0.0,-0.013585176380972067,3451.4541041056314,4.457439774274826,0.15606553819444444,0.015475627584338457,214.0408501625061,-35.86918058026633
37888,254,788.5603344308474,42.381296425541485,150.0,0.0,-0.015411508476245218,2236.2694618225096,4.457017463445664,0.14639756944444443,0.016453307617302952,220.09999561309814,-37.123318013079675
38912,261,861.3399522574874,50.70936087217673,150.0,0.0,-0.0012352641254741077,3653.2277336120605,4.516873883704345,0.08642578125,0.027020559926654742,223.38463926315308,-37.45772833929611
39936,268,685.5925631604078,31.26163730342282,150.0,0.0,-0.01284540955675766,2710.33241136339,4.495892823404736,0.14229600694444444,0.013432477292283519,229.59519863128662,-40.25636975193403
40960,275,892.5517706639426,53.61176142914401,150.0,0.0,-0.009295175197702418,3528.2887651231554,4.551036430067486,0.1442599826388889,0.015386168550991109,236.00113081932068,-36.62240382464776
41984,282,601.1230402863911,51.01955061923245,134.28571428571428,0.0,-0.01252109269456317,2198.171132236057,4.604357031318877,0.12143012152777778,0.02749953124265024,243.65272212028503,-40.23342857734948
43008,289,970.8158544955592,77.07487650887005,150.0,0.0,-0.01139339375270841,4134.813121880426,4.398972921901279,0.12795138888888888,0.011121753502228203,250.10061621665955,-39.04479410949161
44032,296,714.5829171730272,41.6645819342123,150.0,0.0,0.028136098760619968,3092.7370079888237,4.44368872112698,0.11371527777777778,0.022106997310043505,255.92072081565857,-39.60176140694083
45056,303,786.5661376819446,49.07787240168797,150.0,0.0,-0.011141572206138841,2835.701670159234,4.5654995852046545,0.16348741319444443,0.014105914414151119,261.73444962501526,-38.360978049014264
46080,310,658.0098461011273,39.471814869526995,150.0,0.0,-0.0032744269365341297,2470.854246266683,4.7820764720439914,0.1421875,0.023038909241427104,267.52928709983826,-41.44435909310237
47104,316,533.0035216986915,39.99999999999992,150.0,0.0,-0.013040031892079343,2146.444319407145,4.812009858422809,0.1388888888888889,0.012660875737853766,273.3150007724762,-42.90101270887195
48128,323,963.3315605327049,60.424581666177936,150.0,0.0,-0.011618290530491827,3267.9232549031576,4.558069791396459,0.13174913194444443,0.012300914144543667,279.50545263290405,-35.196081532381285
49152,330,752.7763134839863,49.60269349469497,150.0,0.0,-0.012042162332606191,3535.8741338094073,4.668051234881083,0.13905164930555555,0.014517827205175611,286.07760643959045,-37.90722093591582
50176,337,1089.150073378689,58.57142857142854,150.0,0.0,-0.008444095532306366,5468.90258178711,4.446401751041412,0.13548177083333332,0.011618664637191816,291.82995796203613,-34.90879611628728
51200,344,1016.1278756737295,62.44934164389597,150.0,0.0,-0.009494000856971576,4757.423065524631,4.457189762592316,0.13896484375,0.01221506313507037,297.67978286743164,-35.72067498051592
52224,351,918.1995458112966,71.03528326247164,134.28571428571428,0.0,-0.010806815735607718,4289.082485961914,4.410740707980262,0.14971788194444444,0.0133300709815861,305.24722814559937,-36.26956692273883
53248,358,815.9126642343541,47.6125931539569,150.0,0.0,-0.010967158165294677,3466.6271576775443,4.628771690527598,0.14162326388888888,0.011662681346600406,310.9730522632599,-36.61031759883268
54272,365,899.5768765540619,62.43885875770555,150.0,0.0,-0.01240422559688644,3682.0499525282116,4.49791110224194,0.14423828125,0.0152894071017727,317.4550266265869,-35.50979286922614
55296,372,884.4337282835743,57.43771479168346,150.0,0.0,-0.01020657774028627,3821.899008348253,4.6080100940333475,0.1336697048611111,0.01765057657840998,323.94982838630676,-38.071651233725596
56320,379,573.4898760480995,47.66500343543722,150.0,0.0,-0.009368158837767421,2659.3233221266005,4.796638105975257,0.1169704861111111,0.013050188485628212,329.7527434825897,-47.79141934547957
57344,385,1080.035339924589,76.14163048789267,150.0,0.0,-0.00821526090569225,4602.20412580702,4.490412089559767,0.13143446180555557,0.014745740579231439,336.41744899749756,-34.997208298213046
58368,392,996.7625084849914,45.71428571428568,150.0,0.0,-0.014237281758364083,3562.886386956109,4.573080584075716,0.1423828125,0.017048726160303177,342.8933045864105,-38.250433068507704
59392,399,572.260672471287,34.027209998732516,150.0,0.0,-0.011766763982207825,2859.2109289381237,4.664484113454819,0.14554036458333333,0.025489051711406318,349.83335161209106,-43.477696028490016
60416,406,757.7938211628638,39.84601146840597,150.0,0.0,-0.011067373815199568,3243.4570592244468,4.719242466158337,0.12947048611111112,0.014825276927745637,357.0285053253174,-38.328658567720176
61440,413,767.2975157289519,60.13405243934625,150.0,0.0,-0.0070417423325125125,3472.247464328342,4.773915712038676,0.15338541666666666,0.027236477069972252,363.630006313324,-41.12117288522349
62464,420,595.4603751680706,23.238318310036416,134.28571428571428,0.0,0.014315236553860208,2502.295249938965,4.813552111387253,0.042317708333333336,0.039833810743403156,369.39403200149536,-38.561890983694795
63488,427,693.9867050286488,45.21224605566009,150.0,0.0,-0.0010700073131980996,3054.4935410817466,4.975576927264531,0.040934244791666664,0.03025009306626707,372.5532386302948,-40.45257625113648
64512,434,1021.6543308560124,71.42857142857143,150.0,0.0,0.0038217799835062274,4628.9737548828125,4.576911906401317,0.059244791666666664,0.0348300207732187,375.3916349411011,-33.968607593902256
65536,441,1013.1177522956249,61.71242281061991,150.0,0.0,-0.01140950079425238,4336.703287082249,4.62367651131418,0.13230251736111112,0.019758451886350004,382.15226578712463,-35.466150602679775
66560,448,475.5138299049426,26.064141008966658,150.0,0.0,-0.011660572214168496,1278.3248639424642,4.85077375041114,0.14071180555555557,0.01580930414374456,388.89207434654236,-42.50567677753392
67584,454,1035.9965747535434,75.96409551931112,150.0,0.0,-0.008984450857517206,4328.85575527615,4.775669338968065,0.12027994791666667,0.01369949937048255,394.92391085624695,-32.847142894276416
68608,461,754.7617301139547,62.05891256008897,150.0,0.0,-0.011813666141178045,2980.9770898607044,4.720861287911733,0.1433376736111111,0.01906320053690504,400.7939820289612,-39.473847387205275
69632,468,665.4832681907103,51.98281278279513,150.0,0.0,0.040885457303375006,3268.0165201822915,4.773903429508209,0.046712239583333336,0.0675942610751387,403.0531527996063,-38.6884640824689
70656,475,1150.8649978947988,72.53029274541666,150.0,0.0,-0.011708183889277279,4765.45695376926,4.636690243747499,0.14137369791666668,0.01947306536282364,408.88602113723755,-34.34878504966329
71680,482,498.6253623558105,37.18258729733808,150.0,0.0,-0.011585877780776677,1893.3423344082303,4.884784121645821,0.12647569444444445,0.025459687807079332,414.04395389556885,-39.96413037643295
72704,489,1059.1797051725543,81.02900092799494,134.28571428571428,0.0,0.004283294081687927,4981.464279174805,4.5439013838768005,0.029947916666666668,1.3182632026947283,418.1034517288208,-31.148468284607155
73728,496,580.5568142100933,35.63734006277925,150.0,0.0,-0.010017704327603698,1128.745196109348,4.949126417107053,0.11911892361111111,0.012840460980608743,423.22640442848206,-40.58217561013847
74752,503,686.4301624518932,50.81714043164819,150.0,0.0,-0.011606942086493493,2179.3525165134006,4.746609663301044,0.12733289930555555,0.01872141336452339,428.2746772766113,-37.837419424648566
75776,510,940.2305050961955,62.75383555159817,150.0,0.0,0.0031895651288020113,3088.6889114379883,4.697300493717194,0.03125,0.0310865669346946,430.5100483894348,-35.13930264334152
76800,517,767.6130098144793,49.159268951957415,150.0,0.0,-0.007972591927844204,2902.539673699273,4.772902297311359,0.1181640625,0.02703809727468576,435.6032361984253,-36.6034802361062
77824,523,635.9922946488464,48.55444239104779,150.0,0.0,-0.010153379397039922,1474.2595328860812,4.918728328413433,0.11416015625,0.020752844517864525,440.70390820503235,-38.5555561405703
78848,530,667.6673390175923,52.787762044710696,150.0,0.0,0.017634170810924842,2700.9897466023763,4.833683973550796,0.07464192708333334,0.02959616179884208,443.79181575775146,-36.97759134148746
79872,537,1036.7460901408351,73.77329015950008,150.0,0.0,-0.010239453834300447,4320.762761264377,4.753209584289127,0.11465928819444444,0.015712417504993144,448.8763608932495,-33.93716492629663
80896,544,889.88167061471,52.86475747897857,150.0,0.0,-0.011303332405320058,3590.4243023342556,4.798404669099384,0.11295572916666667,0.013590021928357348,453.90415596961975,-34.30948977778263
81920,551,1066.3754109274478,53.38083246075333,150.0,0.0,-0.0046083313147796115,4640.86417795817,4.733384040329192,0.1273220486111111,0.020111188925716304,459.4522314071655,-32.938034166517774
82944,558,789.9170238270457,49.90351352030398,134.28571428571428,0.0,-0.0067894961206345925,3316.508066982693,4.723130799002117,0.10695529513888889,0.011974292306967999,466.90616154670715,-35.099978682911754
83968,565,1240.1006455805489,74.64529364925001,150.0,0.0,0.004556259179177384,5694.906672159831,4.7534909049669904,0.04052734375,0.03388697139962484,469.16824865341187,-28.746906912908372
84992,572,840.7527736155741,43.316478950476544,150.0,0.0,-0.0033554355775575256,3160.2143597073027,4.80606276790301,0.044596354166666664,0.028370493494479607,471.8754053115845,-35.83189183866082
86016,579,715.1153351500765,48.99803523949522,150.0,0.0,-0.011943591860795601,2136.98013543023,4.91062468820148,0.13182508680555555,0.01828500775406813,477.0136113166809,-37.31823692977035
87040,586,779.1552344687599,52.285569941909664,150.0,0.0,0.05134082727211838,3276.5873260498047,4.9068427582581835,0.035481770833333336,0.15506051651865013,479.30454087257385,-36.92933181538881
88064,592,895.1791583706613,51.88452096416298,150.0,0.0,-0.00801572727152344,3704.8991100426874,4.921261495713032,0.08734315814393939,0.028408752942513358,483.6789586544037,-35.53136686118415
89088,599,656.9956016971174,15.78038264533235,150.0,0.0,-0.007548732339637354,2569.5282229105633,4.9189853562249075,0.10940755208333333,0.02089286479367729,488.75412607192993,-38.038477114184694
90112,606,555.3105679978001,38.872720983388454,150.0,0.0,0.02168088624845647,2919.740386644999,4.944348265727361,0.053873697916666664,0.029517647784407092,491.6226351261139,-40.99297537778173
91136,613,1014.8169916965173,73.67215801589398,150.0,0.0,-0.010658930977418398,3730.7597364637586,4.770314901404911,0.11251085069444444,0.017952782301502653,496.7703061103821,-35.653039650698574
92160,620,930.6704530221078,61.4701636303736,150.0,0.0,-0.005987772408601207,3419.716969977485,4.698160720533795,0.11591796875,0.0277578514384585,501.87329387664795,-34.239225600157994
93184,627,525.3208355587773,37.907980846040324,134.28571428571428,0.0,-0.008933867401598643,1648.0658003489177,4.826683752404319,0.13250868055555556,0.019154503018035028,508.7104172706604,-40.04823807091077
94208,634,552.4612490051055,36.62175793265609,150.0,0.0,-0.010891016688482422,1717.0109853108725,4.832300596104728,0.11991102430555556,0.01885755974117023,513.8270261287689,-39.92038172273076
95232,641,738.7377200136415,63.745607562955236,150.0,0.0,-0.008843473522898018,3189.7404776679145,4.818270277314716,0.09978298611111111,0.012443610832027238,519.4046375751495,-42.531599640015884
96256,648,634.6437283415804,33.024275452661044,150.0,0.0,-0.006379779507794107,2289.96975156996,4.8011528293291725,0.09536675347222222,0.012765849952192336,524.752120256424,-39.779122757095166
97280,655,888.851842575264,64.83345800167515,150.0,0.0,0.009307518620820096,4075.054239908854,4.748926331599553,0.020670572916666668,0.07905597022823972,527.1202237606049,-34.569118584932355
98304,661,878.7817787107191,47.667552717671875,150.0,0.0,-0.009952626847532682,3229.6378673977324,4.7629200094276,0.11563585069444444,0.010990171773543504,532.6472623348236,-36.223876812374854
99328,668,661.8636337901141,47.98012522172701,150.0,0.0,-0.010500134181671051,2129.1754755655925,4.763955709669325,0.10989583333333333,0.020024951608279985,541.8862416744232,-38.56021241528839
100352,675,889.1517942558978,65.22936045124028,150.0,0.0,-0.010068489926763707,3294.7477888319227,4.758826200829612,0.10846354166666666,0.015015272628220923,549.0469131469727,-37.149254135341806
101376,682,802.344440028892,50.06816300101966,150.0,0.0,0.010753681722174708,3387.770701599121,4.769073349899716,0.09943576388888889,0.01746785694671317,558.0400154590607,-39.40166972802415
102400,689,608.0585948477068,51.924934069121925,150.0,0.0,-0.011927867302114868,2251.3252224392363,4.760636698537403,0.10751953125,0.02201742951783421,567.8856627941132,-39.66839676142196
103424,696,866.5627726064496,76.12727901754035,134.28571428571428,0.0,-0.0038439375119086244,3723.9559705329666,4.7452962235970935,0.10906427556818182,0.028368367835906707,585.2733037471771,-34.562077158146224
104448,703,877.4000853307982,59.466873661105346,150.0,0.0,-0.010177298515271913,3508.5483990139433,4.608950439426634,0.09443359375,0.011504235401150708,591.8998353481293,-34.61203849449092
105472,710,1064.0794998621982,74.00578709752718,150.0,0.0,0.005882880475837737,5182.107421875,4.763451347748439,0.032877604166666664,0.2971364421277943,594.9849829673767,-35.47209524666127
106496,717,600.088265578541,20.820096644752372,150.0,0.0,-0.012829230721884717,1908.95396999783,4.772428346342511,0.10941840277777778,0.01427093470078186,600.5037050247192,-37.79938322995167
107520,724,991.8912150462627,77.23853039979294,150.0,0.0,0.007617114092378567,5236.583038330078,4.796490480502446,0.0322265625,0.11047482498941008,602.9301087856293,-33.99992441893983
108544,730,852.6780262642455,61.13327370380252,150.0,0.0,-0.0021812760820871012,3011.255997212728,4.671512606408861,0.11580946180555556,0.02005693139635698,608.3747811317444,-33.312246395478
109568,737,945.0475583423878,57.26214775166555,150.0,0.0,-0.008444865254892244,4163.333489820692,4.614142103327645,0.1270724826388889,0.01960940000090989,613.8321874141693,-33.911756067871934
110592,744,1139.0618975709658,77.49922386902416,150.0,0.0,-0.011091709500437395,5857.279484727647,4.715462177329593,0.11286892361111112,0.021407152118287198,623.2922120094299,-32.37336302207265
111616,751,750.5078482491105,55.65392854535902,150.0,0.0,-0.0010412379536622514,3601.3387247721353,4.725097522139549,0.058756510416666664,0.031117765853935237,626.7976410388947,-36.88294872881544
112640,758,645.1173392377578,49.48183059133145,150.0,0.0,-0.012490356846117517,2710.382797580295,4.650576514667935,0.09914279513888889,0.014648952124359009,633.7665088176727,-39.530121411411386
113664,765,673.2414911694705,62.80902775501436,134.28571428571428,0.0,-0.005708490771212382,2729.772509098053,4.690255202353001,0.10768636067708333,0.02811564274545238,641.0749044418335,-37.557516635918134
114688,772,933.6311041592916,49.516119194913436,150.0,0.0,0.0020339522161521018,4238.034586588542,4.517907569805781,0.024251302083333332,0.07449626880361393,643.8283936977386,-32.41353991658261
115712,779,904.333771976477,49.47676579298819,150.0,0.0,-0.008424454576258237,3765.4892937554255,4.775063302781847,0.09593098958333333,0.010264867056194959,649.8182537555695,-32.318188107170585
116736,786,648.3079998316636,43.089039846997636,150.0,0.0,-0.011092154668100799,2918.4539676242402,4.700869142346912,0.10462239583333334,0.018094652688230593,655.7951481342316,-36.50450657211512
117760,793,849.4058699126862,49.14434142286458,150.0,0.0,-0.009514886592902864,4258.576178487142,4.642552859253353,0.10584852430555555,0.01346604076762661,661.7786288261414,-35.041982944312586
118784,799,1177.7074700778785,66.12289200051731,150.0,0.0,-0.0063156237101389305,4722.898281521268,4.855368008216222,0.123046875,0.02390705347510852,669.816995382309,-30.6374633552211
119808,806,888.5199139448938,68.13355974060127,150.0,0.0,-0.008966121978462777,2451.9002919514974,4.729562216334873,0.09926215277777778,0.026014201764577492,675.9875347614288,-35.69991847766823
120832,813,1064.8077121346444,58.03151005601237,150.0,0.0,-0.009604374450605569,5077.45945570204,4.699180586470498,0.12016059027777778,0.01563623762804382,681.9083504676819,-33.718759271606615
121856,820,960.0320281833414,62.19564515918182,150.0,0.0,-0.00706874532948455,4078.101220533583,4.557143592172199,0.12504340277777778,0.019516226837489135,688.885528087616,-33.75078975552906
122880,827,728.1728035488857,55.5919553199929,150.0,0.0,-0.009886431083497073,2144.1980119493273,4.622923399342431,0.11792534722222223,0.020947772485735403,701.7010636329651,-35.63997013762522
123904,834,988.2417569775573,80.36071323964923,134.28571428571428,0.0,-0.008674777428192707,4580.032443745931,4.563794012864431,0.10348307291666667,0.01121202843806943,713.0276424884796,-33.159757860508705
124928,841,946.3794032792276,37.62859495736028,150.0,0.0,-0.010100666987839051,4786.246926201715,4.538986251751582,0.1257052951388889,0.014536934097216342,719.5359678268433,-33.63992120113235
125952,848,779.6626687816085,54.59248946748648,150.0,0.0,-0.004868750676460978,4064.585354953342,4.491971697409948,0.11664496527777778,0.012182663532704318,726.0488307476044,-36.19716866637549
126976,855,532.1694541779414,37.66231134231032,150.0,0.0,-0.004518550962287312,2643.9640531751843,4.723521941900254,0.09249131944444444,0.015407134601345105,732.8639843463898,-37.559724929679575
128000,862,906.782760362588,65.60830476287893,150.0,0.0,-0.010660261874242375,4364.123498365614,4.332025761405627,0.10838758680555556,0.012234082851723036,739.5621478557587,-34.214852687661015
129024,868,965.597117825817,66.74077157503093,150.0,0.0,0.01139438422008728,4441.210454305013,4.6011665761470795,0.017415364583333332,1.2346283729939391,742.8830449581146,-33.26620675570132
130048,875,1051.8285787581863,47.61904761904759,150.0,0.0,-0.0024340194824617354,5065.853210449219,4.531782501935959,0.08277994791666667,0.02781727978335776,749.5657141208649,-32.86762056361594
131072,882,731.6549108605267,47.57981244859218,150.0,0.0,-0.008677915714603539,3490.688813612196,4.705516897969776,0.09435763888888889,0.027585857353309016,756.0636487007141,-36.824930752879226
132096,889,703.9023370654503,38.796914766701605,150.0,0.0,-0.011180680542020127,2607.063358815511,4.59350523882442,0.09856770833333334,0.015528119669464688,762.913462638855,-37.0797602413207
133120,896,1008.2021165797295,74.8428983269647,150.0,0.0,-0.010068325717131503,4445.285788302951,4.597416472434998,0.09815538194444444,0.020019002672698776,772.1091868877411,-31.516470099981163
134144,903,438.11852919785446,33.09741879241496,134.28571428571428,0.0,-0.01093372035829816,1607.0124717288547,4.5055320607291325,0.12013888888888889,0.023425039045418494,786.2341952323914,-39.782624236971486
135168,910,1044.538481585524,58.09923756675551,150.0,0.0,-0.013128557545779686,4961.987749226888,4.4813963956303065,0.11528862847222222,0.012994729996813087,794.8637399673462,-32.581927730812346
136192,917,1060.9193639216724,60.47619047619044,150.0,0.0,0.005942140657377119,4885.029398600261,4.551139980554581,0.015299479166666666,0.03093853658145959,797.747526884079,-31.127141070190643
137216,924,662.0469790414678,38.70062683534709,150.0,0.0,0.0016664187908948709,2737.1104774475098,4.6627803693215055,0.038736979166666664,0.03169030185598842,801.371532201767,-38.83542067866634
138240,931,797.5654003652363,62.25305459643256,150.0,0.0,-0.009567922308148506,3507.762262810601,4.580520978238847,0.09155815972222223,0.013240054854294562,808.2804503440857,-35.785784806775794
139264,937,914.8267308003493,64.25974251103787,150.0,0.0,-0.009452064438826508,2988.059661610921,4.427272674772475,0.11722005208333333,0.027684720513843804,814.7996914386749,-32.78357366662807
140288,944,1279.3303655668253,77.62125163614753,150.0,0.0,-0.0019360737496754155,6131.410246531169,4.235719561576843,0.062337239583333336,0.02777757489123663,818.3634111881256,-30.87191247815965
141312,951,575.9374552262503,32.93924818018921,150.0,0.0,0.0021161234665972493,2115.789995829264,4.611410776774089,0.020345052083333332,0.033132148164213504,823.3489484786987,-38.13253011809073
142336,958,858.0563479037202,56.900005329555356,150.0,0.0,-0.003971527476419902,3866.368814086914,4.501251002815034,0.1051974826388889,0.023362022995537617,832.6990487575531,-33.35983016095817
143360,965,931.6399564223651,68.96965862364807,150.0,0.0,0.01437366612177963,4853.2449289957685,4.280019809802373,0.01318359375,0.053027548222587484,837.4611196517944,-33.5018933011858
144384,972,1141.332069098456,78.02539262965001,134.28571428571428,0.0,0.004218323253250371,5783.464731852214,4.24166372915109,0.04541015625,0.037820630563373925,844.8376576900482,-27.857463383616007
145408,979,957.1700728132972,64.07476971299522,150.0,0.0,-0.008826231236647194,4706.2353278266055,4.50350409216351,0.09909939236111111,0.013070172925149058,852.9144191741943,-33.82731018836721
146432,986,661.154305270025,45.434312574091884,150.0,0.0,-0.0069853220930478225,2259.1795104132757,4.597810791598426,0.08510199652777778,0.01496906226657305,859.7390933036804,-37.479674686812444
147456,993,555.891149271482,45.51873250463814,150.0,0.0,0.00017637801291938457,1898.7098308139377,4.471377475394143,0.08756510416666667,0.012714977511900084,868.5834350585938,-37.689834116094644
148480,1000,795.5760164688835,44.732895281578415,150.0,0.0,0.2729790163963723,3021.4709345499673,4.741845935583115,0.009114583333333334,0.08992769743197944,872.312798500061,-36.676381763908395
149504,1006,638.0984873567717,42.45890623616389,150.0,0.0,-0.011648063086128483,2766.2779982672796,4.594450672467549,0.10730251736111111,0.011881906063202555,880.4572348594666,-37.077610859128
150528,1013,815.8731647045842,63.781528667757094,150.0,0.0,-0.009386370119561132,3395.983062320285,4.739251220888562,0.09035373263888889,0.01663457413592874,887.9143793582916,-34.01693603687207
151552,1020,1218.315876157644,84.8595118470652,150.0,0.0,-0.009068799440542029,7318.643954128689,4.25398750603199,0.07509765625,0.014120223646108975,894.8188805580139,-30.605965572029373
152576,1027,967.1681923395702,65.74416048146716,150.0,0.0,-0.008263129986072372,5196.458722941081,4.464708462688658,0.10407986111111112,0.018361627076457904,901.9951004981995,-33.526464089023534
153600,1034,754.7686852485531,47.20778058751426,150.0,0.0,-0.010685350904370554,3311.8172651502823,4.347585265835126,0.09435763888888889,0.016364352982852437,908.8675239086151,-35.636544379710486
154624,1041,841.3775647753149,66.52840165016559,134.28571428571428,0.0,-0.007831402549830576,3933.7788535224067,4.605328457223044,0.08429904513888889,0.013473814532340457,918.541570186615,-30.848384551242624
155648,1048,952.8598588600491,68.70502589610557,150.0,0.0,-0.01177703954680409,4531.706699117025,4.688616067171097,0.09002821180555555,0.017270314021256027,925.4222736358643,-34.38579678691886
